,Year,Coal Prod,Gas Prod,Oil Prod
150,1860,0.00333752,0.0,0.0
151,1861,0.00386253,0.0,0.0
152,1862,0.00420003,0.0,0.0
153,1863,0.00453753,0.0,0.0
154,1864,0.00506254,0.0,0.0
155,1865,0.00543755,0.0,0.0
156,1866,0.00600005,0.0,0.0
157,1867,0.00660006,0.0,0.0
158,1868,0.00723757,0.0,0.0
159,1869,0.00806258,0.0,0.0
160,1870,0.00873759,0.0,0.0
161,1871,0.00960011,0.0,0.0
162,1872,0.0105001,0.0,0.0
163,1873,0.0114376,0.0,0.0
164,1874,0.0125627,0.0,0.0
165,1875,0.0135377,0.0,8.95312e-06
166,1876,0.0146628,0.0,7.1625e-05
167,1877,0.0156378,0.0,0.00014325
168,1878,0.0169129211,0.0,0.000214875
169,1879,0.018901369,0.0,0.000277547
170,1880,0.02115247,0.0,0.0002865
171,1881,0.02430444,0.0,0.0002865
172,1882,0.02756891,0.0,0.0002865
173,1883,0.03057016,0.0,0.0002865
174,1884,0.03327116,0.0,0.0002865
