,Year,Coal Prod_x,Gas Prod_x,Oil Prod_x,Coal Prod_y,Gas Prod_y,Oil Prod_y,Coal EROI,Gas EROI,Oil EROI
309,2019,255.43743342699997,149.55454351075602,184.1679307392354,249.2396120936025,147.86774499708784,175.1836617943095,41.21406857124972,88.66177098148545,20.498933398832502
310,2020,261.970396061625,153.4271131613603,187.4417522116313,255.34576462533474,151.66882878486877,178.14921574561896,39.5449012644733,87.25955551485183,20.17121513563094
311,2021,267.61718182435,172.151157438084,209.879071202609,260.55664519341406,170.14576380915753,199.30211526548297,37.90323537899081,85.84407318090513,19.843050538379895
312,2022,271.0756684596,175.869230842766,213.67976085073903,263.60730590040265,173.78258362668413,202.71166362494313,36.29653305004167,84.28316463239943,19.481935330422257
313,2023,273.70131678800203,180.408951368369,220.0762167388228,265.82240959147714,178.22793536110552,208.5665751862831,34.73848719892564,82.71784836404159,19.121031331358967
314,2024,275.1972841034,183.684482405102,220.88433645316388,266.9164888567754,181.4207504359642,209.10780259882588,33.233195110768634,81.14232820375058,18.75631142280446
315,2025,274.9159557633,186.649707561064,223.01168109512747,266.2668380463496,184.30394932718525,210.88966749897122,31.785433469650325,79.5690301180082,18.397247233400403
316,2026,273.9735208814,191.47093957788002,223.036278584701,264.96186422052034,189.01623362939299,210.6740120090361,30.402125956566973,78.00157884323959,18.041697873086402
317,2027,272.35062875,194.68124235067498,222.9601085817345,262.98617674568584,192.13391605742436,210.35849567131885,29.083456098075004,76.42571855301901,17.692981856112244
318,2028,270.4078062,198.6922643761436,221.9720103930452,260.69114465317386,196.037940537533,209.1790615802782,27.829291459506234,74.8560750146256,17.35112159375822
319,2029,268.6559710933,201.93892577298155,222.11815794894756,258.5703731820918,199.18348453829964,209.0656959749026,26.637584946227197,73.28732808061353,17.01733806163412
320,2030,267.257030266,205.64900750760083,222.417723241209,256.77806372862887,202.7818853826066,209.09112683717524,25.504140061224668,71.72662988954944,16.68976207412468
321,2031,266.1208993955,210.0426624759263,223.104888000068,255.2252247219168,207.04938274883034,209.47438741810151,24.424453498112968,70.1714111696832,16.36806268841232
322,2032,264.9487067825,214.0801824944773,224.0386069307,253.6235840144316,210.9602882783388,210.08120564292747,23.394775686629416,68.61776959843392,16.05159888373853
323,2033,264.08449308856996,215.7680754232373,223.97037526465135,252.30171795077976,212.5510009505595,209.7409700927588,22.412758454634886,67.06965513410681,15.739967522118354
324,2034,262.537644994,218.2721167284763,225.5385567052032,250.3123568893237,214.94198932157127,210.92591154084874,21.47496588596359,65.54467443974961,15.434478437577749
325,2035,260.4582997194,220.9646351722605,226.9413872031622,247.80336769337532,217.514072305809,211.94477303035063,20.58156449862958,64.03727267821021,15.132841625985218
326,2036,258.2498592599,225.5971088747463,228.5979590507267,245.16196891772555,221.99024350534742,213.1888812855537,19.731969974390353,62.54658429691984,14.83527843356045
327,2037,255.0568326521,227.5560569726745,229.4703383389743,241.57902603520887,223.82932220285463,213.68991693151696,18.92420925022392,61.06043789740221,14.54145820405872
328,2038,252.09536604099998,230.26405775963866,235.23325424143502,238.2126198526914,226.40038257329562,218.72840149432645,18.158897571238708,59.597157280082435,14.25236915746765
329,2039,248.89100603599996,232.96955181004319,236.93890730645597,234.61391194550188,228.9633451198169,219.96861856215477,17.432889666367405,58.152154849725086,13.961984435062858
330,2040,245.193022756625,236.37764075316144,239.025961439921,230.54990397956013,232.21062098452782,221.54752176952798,16.744590171641864,56.72582658053289,13.675474810535322
331,2041,241.51872201100002,239.17402412818907,240.90781301880497,226.5111235080807,234.85012125924166,222.9194135188058,16.093095904985663,55.31438410558278,13.392398418704001
332,2042,237.678940085,243.6590972873395,241.93085543254,222.32118439435249,239.1403635049087,223.48119098572081,15.476150609020346,53.921985454134884,13.113021980963461
333,2043,233.92385842000004,247.2199557205687,242.91859074563502,218.2159514634073,242.51454556588277,223.99722782923072,14.892108736474322,52.53951251717597,12.838324164007853
334,2044,230.79192301099997,249.53641402966048,242.79059223046733,214.69632167399146,244.660089832509,223.47288822042952,14.338819543221462,51.17305657721192,12.568294456955634
335,2045,228.34526524899997,250.93156279721447,243.96724272617968,211.81418387571364,245.8957932081496,224.13908811870633,13.813087002160556,49.829834022213866,12.304082127452574
336,2046,226.27216676797997,254.30680872640983,244.5253589525321,209.27443147510104,249.0649531462841,224.22299880642373,13.3119008426243,48.51465379752241,12.044183887625666
337,2047,224.70874596,256.5168632308006,245.8319429650914,207.19879802905677,251.08416302378168,224.9796417051652,12.83320469291053,47.21719466488995,11.789199661983089
338,2048,223.6000036289,258.9441103913049,248.82917644292863,205.53110245346494,253.30798139831586,227.26366859558868,12.374853426775498,45.94360965006518,11.538294307946096
339,2049,220.74292710000003,261.40922030289653,251.57934231223663,202.24752164529542,255.560198754716,229.29550475151638,11.93501421964507,44.69281197711005,11.289767376320123
340,2050,216.7704957385,263.50872429297203,253.8070128643575,197.94729275933412,257.4461249281949,230.8254393017216,11.516132295785589,43.46464419600648,11.043935358586753
341,2051,213.14325362699998,264.0542924758854,254.3925715881743,193.9741407863067,257.80607916121164,230.84064882702665,11.119098489238748,42.26076786715323,10.80135045312869
342,2052,209.17634748,264.24756697050657,255.0659081079259,189.7036954534994,257.8162840563311,230.92006298416243,10.742057486331547,41.08784677907209,10.563552727210162
343,2053,206.898318191,265.5067607512118,254.77205425371432,186.97449154339972,258.8602279808386,230.10964916229966,10.38446689235372,39.94665638823065,10.330381538595542
344,2054,205.605720705,267.5331418510406,254.77189033571352,185.13212472909248,260.64363086358696,229.55348491688267,10.042482080185051,38.8319493703165,10.10261696187471
345,2055,203.98109857332997,270.14858420785924,254.6440420078035,182.98197625519094,262.9904711662049,228.8700255982897,9.713791628192512,37.740195305077776,9.879874287416369
346,2056,202.71632555499997,271.9053541627486,253.94751966003247,181.1469273615681,264.4902075278667,227.6648082472211,9.398330159101466,36.66891129079815,9.662150745080538
347,2057,201.36309958610002,272.7483083503424,252.6131572563138,179.22306100692487,265.09143428223797,225.88104373573333,9.094975099795072,35.62136531492708,9.449801156269679
348,2058,200.11607647000002,273.9680117298441,253.804031568672,177.38423973412398,266.05000667915454,226.34556543594024,8.803339509920505,34.6006361420526,9.243197720579374
349,2059,198.580888665,276.00074465739567,254.36390602935785,175.2808625894405,267.7876068001742,226.2268323451268,8.522775383213018,33.60478655727433,9.040169169116949
350,2060,196.8164075,277.32459133554113,254.7718945258591,172.96913273275624,268.8256606962865,225.9553486567289,8.253203329142838,32.6305276636383,8.841167004640353
351,2061,195.122035071,277.1486040507308,253.60010468526409,170.71481917478422,268.40023835876036,224.26941312295278,7.994440492545188,31.6800433142738,8.646236797605184
352,2062,193.4477005,276.7929376594624,252.41373003315144,168.4735417219078,267.79383054350285,222.56514250900827,7.745914575897394,30.757822314236254,8.456471510720084
353,2063,191.87196347,277.97993222531903,251.68483563275765,166.31339669731764,268.6716063538777,221.25772544086317,7.507148784065528,29.863579774122776,8.271729850303174
354,2064,190.084026934,279.1753503621112,250.23696633628612,163.9649683126203,269.54584737644376,219.3112141932499,7.277598694862883,28.99166766733828,8.09154018886599
355,2065,188.369187808,281.0203742821922,249.60254871808633,161.67707174808757,271.03444196010554,218.07226045076982,7.057109574422329,28.141626161498813,7.916278677883769
