,Year,Coal Prod_x,Gas Prod_x,Oil Prod_x,Coal Prod_y,Gas Prod_y,Oil Prod_y,Coal EROI,Gas EROI,Oil EROI
468,2178,0.0,0.7660417874583,0.0002917801547100031,0.0,0.0070941941516399175,1.057503320710865e-08,1.0000107245434415,1.0093474097740152,1.000036244468045
469,2179,0.0,0.7013882502943001,0.00028228523521000296,0.0,0.006305130247405925,1.0215353952161776e-08,1.0000107245434415,1.0090710449808946,1.0000361893658085
470,2180,0.0,0.6426146536987,0.00027311837049000286,0.0,0.005617090122180585,9.869064286061512e-09,1.0000107245434415,1.008818071596134,1.0000361360566754
471,2181,0.0,0.5894839097759,0.00026426645816000276,0.0,0.005018426409991201,9.535573292645937e-09,1.0000107245434415,1.0085863520649505,1.0000360844786933
472,2182,0.0,0.5390019578885001,0.00024330801464000264,0.0,0.0044760333287522085,8.767184343422152e-09,1.0000107245434415,1.0083738376813787,1.000036034572384
473,2183,0.0,0.49212595152550004,0.0002338468952500025,0.0,0.00399271591708321,8.415525134300592e-09,1.0000107245434415,1.0081795616971392,1.000035988624046
474,2184,0.0,0.45025705656600007,0.00022629240600000242,0.0,0.003574449909349089,8.133666524989546e-09,1.0000107245434415,1.0080022142256742,1.0000359444624283
475,2185,0.0,0.41045944351350006,0.00021899413859000232,0.0,0.003192962038820823,7.861985621303989e-09,1.0000107245434415,1.0078399823802326,1.0000359017274654
476,2186,0.0,0.3322076549412001,0.00021194204889000222,0.0,0.0025358725172846333,7.600047914556172e-09,1.0000107245434415,1.0076921127390388,1.0000358603707706
477,2187,0.0,0.2925561920849,0.00020512534396000215,0.0,0.002198717314760768,7.34739757759211e-09,1.0000107245434415,1.0075724495004008,1.0000358203458533
478,2188,0.0,0.26607356011610006,0.00019851904111000207,0.0,0.001972067168617521,7.103076401899691e-09,1.0000107245434415,1.0074670807294894,1.0000357816082612
479,2189,0.0,0.24315861251870002,0.00019208098084000196,0.0,0.0017792698136353687,6.865519892661448e-09,1.0000107245434415,1.00737125966827,1.00003574411826
480,2190,0.0,0.1904915198391,0.0001858401129900019,0.0,0.0013774499497078748,6.63571283110069e-09,1.0000107245434415,1.00728369893638,1.000035707844078
481,2191,0.0,0.30757298882330003,0.0001797141043700018,0.0,0.002203275702241793,6.410667356392563e-09,1.0000107245434415,1.0072151087929546,1.0000356727484745
482,2192,0.0,1.1300427524952,0.0001737827111500018,0.0,0.007971609763280625,6.193188264315843e-09,1.0000107245434415,1.007104371068551,1.0000356388097595
483,2193,0.0,1.2545747551114,0.00016790568575000166,0.0,0.00834675923749914,5.978235504721745e-09,1.0000107245434415,1.0066976181446206,1.000035605991179
484,2194,0.0,1.2387712235899,0.00010641585761000159,0.0,0.00768962254074539,3.785533109948244e-09,1.0000107245434415,1.0062462330150919,1.000035574282467
485,2195,0.0,1.2267082762626,0.00010621761435000152,0.0,0.007074767663723715,3.776346552996742e-09,1.0000107245434415,1.0058007324444957,1.000035554186008
486,2196,0.0,1.215800289968,0.00012215233293000108,0.0,0.00648166298735408,4.340422276931034e-09,1.0000107245434415,1.0053597644514392,1.0000355341269866
487,2197,0.0,1.2052814748167002,0.0001221704331200003,0.0,0.005904423290863146,4.3382473686958865e-09,1.0000107245434415,1.0049229083409188,1.0000355110587207
488,2198,0.0,1.1898438350654001,0.00011908636617000186,0.0,0.005318541282743375,4.225985447264064e-09,1.0000107245434415,1.0044900191753265,1.0000354879870375
