,Year,Coal Prod,Gas Prod,Oil Prod
179,1889,0.045754288755558155,0.0,0.00027161459404532334
180,1890,0.05007505626343851,0.0,0.00027166148606153333
181,1891,0.05533889044140044,0.0,0.0002717118015223476
182,1892,0.060661139467188284,0.0,0.0002717645653879249
183,1893,0.06655232853705614,0.0,0.00027181639472223653
184,1894,0.07224641228348179,0.0,0.0002718707920499679
185,1895,0.0779915690597852,0.0,0.0002719410615376925
186,1896,0.08422369449229142,0.0,0.00027201694000647216
187,1897,0.09020005776415133,0.0,0.0002721167625428709
188,1898,0.09660407938084696,0.0,0.0002722202814605425
189,1899,0.10349406958360183,0.0,0.0002723257560746779
190,1900,0.11095968889673882,0.0,0.00027243175740831186
191,1901,0.11898469418261261,0.0,0.00027253603230312267
192,1902,0.127335720013942,0.0,0.00027263730483760345
193,1903,0.13576593263706085,0.0,0.0002727412680514207
194,1904,0.14401415882941052,0.0,0.00027284965348123855
195,1905,0.15350417801725633,0.0,0.0002729532208785445
196,1906,0.1631819338872696,0.0,0.0002730539539722968
197,1907,0.17315806002357031,0.0,0.0002731683882352081
198,1908,0.18351319584143927,0.0,0.00027328463234896827
199,1909,0.19378608290176708,0.0,0.00027339932491696905
200,1910,0.20434102804667525,0.0,0.0002735102405304587
201,1911,0.2150620382602467,0.0,0.0002736281595430317
202,1912,0.22661454050056043,0.0,0.00027381524966099403
203,1913,0.23749678105795835,0.0,0.0002740094104026419
204,1914,0.2481947703490418,0.0,0.0002742294493387768
205,1915,0.2586332660676063,0.0,0.00027448987172791093
206,1916,0.2696440417051668,0.0,0.00027476271082874055
207,1917,0.2795965213264846,0.0,0.00027506095424636876
208,1918,0.29054998695848616,0.0,0.0002753565448731215
209,1919,0.30108462822731347,0.0,0.00027564907364437704
210,1920,0.3094986296364826,0.0,0.00027539897061028344
211,1921,0.3190124330179019,0.0,0.00023307373268444137
212,1922,0.32672923911888463,0.0,0.00016419857060197474
213,1923,0.3343105532058542,0.0,9.603725025582176e-05
214,1924,0.3415507931473275,0.0,3.346372543484964e-05
215,1925,0.3488133279287272,0.0,1.3871304373442749e-05
216,1926,0.3545652961415739,0.0,2.0828911487199273e-05
217,1927,0.34319329494323175,0.0,2.374930832539676e-05
218,1928,0.3230830843957898,0.0,1.7203753836360848e-05
219,1929,0.30107943709183554,0.0,1.0255376417573094e-05
220,1930,0.2791527848610722,0.0,3.2983123587576498e-06
221,1931,0.25799030371181586,0.0,0.0
222,1932,0.26661199924359824,0.0,0.0
223,1933,0.2792251813937419,0.0,0.0
224,1934,0.2976711761991341,0.0,0.0
225,1935,0.3256124711430425,0.0,0.0
226,1936,0.36390437933766284,0.0,0.0
227,1937,0.39668494618408773,0.0,0.0
228,1938,0.41767524007087375,0.0,2.7959757754186398e-05
229,1939,0.4190156939682492,0.0,0.0002237154118686137
230,1940,0.4087761592054445,0.0,0.00044749014291739833
231,1941,0.3939647657123557,0.0,0.0006712964332036229
232,1942,0.379606067778283,0.0,0.0008671395161855589
233,1943,0.37332059653988414,0.0,0.0008951345814892076
234,1944,0.3750999554572264,0.0,0.0008951349954974256
235,1945,0.38101396351353567,0.0,0.0008951178477597697
236,1946,0.39110242130003203,0.0,0.0008950865836288452
237,1947,0.401500145497283,0.0,0.0008950419698626128
238,1948,0.41478246247530587,0.0,0.0008949867568449076
239,1949,0.43086548474057135,0.0,0.0008556502644309872
240,1950,0.44705919009578976,0.0,0.0006504421654022976
241,1951,0.4658342961071339,0.0,0.0004266919651337437
242,1952,0.48738132730903994,0.0,0.00020298063910650243
243,1953,0.5120083325503112,0.0,1.856931589657009e-05
244,1954,0.5420005264154498,0.0,0.0
245,1955,0.5727764610977207,0.0,0.0
246,1956,0.6067088809562351,0.0,0.0
247,1957,0.6430898287243062,0.0,0.0
248,1958,0.6787312411376087,0.0,0.0
249,1959,0.7192712084065152,0.0,0.0
250,1960,0.7593454323943992,0.0,0.0
251,1961,0.7997020681179534,0.0,0.0
252,1962,0.8431753727725299,0.0,0.002192352483599396
253,1963,0.8878596463981325,0.0,0.015342992728985006
254,1964,0.9331271774197318,0.0,0.017530433394118472
255,1965,0.9838613099407586,0.0,0.026776303682522727
256,1966,1.035177685891784,0.0,0.0820855149483652
257,1967,1.0870743544116928,0.0,0.09155259572282637
258,1968,1.1465031144663298,0.0006290623685580042,0.10526187162628392
259,1969,1.2065222351884248,0.004403236658043604,0.16706020965875867
260,1970,1.275396438964975,0.00520472854194725,0.531305571101025
261,1971,1.3483143113222296,0.022745156818796398,0.6031556433089817
262,1972,1.4193047377034436,0.12193851782479212,0.7078243291261787
263,1973,1.4986066692351312,0.1624986309880752,0.8067666171743542
264,1974,1.5834412474881303,0.3068410289347786,0.8756204766059864
265,1975,1.6821230930438054,0.33159884055932054,0.9101481784244767
266,1976,1.792626454096478,0.34319614781924623,0.9516848818508413
267,1977,1.904011224909506,0.3788660003878501,0.9850642919259165
268,1978,2.019223672087149,0.40138811215828596,0.9690494620450547
269,1979,2.132471779970858,0.40393250739878017,0.9695567953726387
